operator_id,incoming_calls,incoming_missed_calls,missed_rate_in,avg_wait_time_in,outgoing_calls,ineffective
919554,1346,11.0,0.008172362555720654,32.33655274888558,14.0,False
919790,1793,0.0,0.0,33.25488008923592,25.0,False
919792,829,2.0,0.0024125452352231603,30.06875753920386,84.0,False
919794,1327,1.0,0.0007535795026375283,28.984928409947248,21.0,False
919896,8,2.0,0.25,13.625,0.0,True
919956,13,0.0,0.0,10.538461538461538,0.0,False
919958,2,0.0,0.0,17.5,0.0,False
919994,21,0.0,0.0,42.523809523809526,0.0,True
920666,204,1.0,0.004901960784313725,8.950980392156865,305.0,False
920706,81,6.0,0.07407407407407407,23.679012345679013,171.0,True
920720,137,0.0,0.0,16.824817518248175,210.0,False
920726,59,2.0,0.03389830508474576,14.830508474576272,61.0,False
920728,204,4.0,0.0196078431372549,16.102941176470594,108.0,False
920732,120,0.0,0.0,14.083333333333341,175.0,False
920838,67,0.0,0.0,11.671641791044774,189.0,False
920852,197,3.0,0.015228426395939087,10.949238578680204,308.0,False
920874,33,0.0,0.0,27.666666666666668,0.0,False
920902,59,1.0,0.01694915254237288,47.33898305084746,21.0,True
920930,1,0.0,0.0,62.0,0.0,True
920982,61,0.0,0.0,24.852459016393443,0.0,False
921062,120,0.0,0.0,11.083333333333336,8.0,False
921102,13,0.0,0.0,20.307692307692314,17.0,False
921104,6,0.0,0.0,20.5,9.0,False
921306,475,4.0,0.008421052631578947,21.74105263157895,592.0,False
921318,2485,7.0,0.0028169014084507044,14.667203219315896,2864.0,False
921320,80,1.0,0.0125,22.875000000000004,317.0,False
921814,52,4.0,0.07692307692307693,6.807692307692308,48.0,True
921818,2004,11.0,0.0054890219560878245,10.413672654690618,2306.0,False
922114,1,0.0,0.0,61.0,12.0,True
922154,2,0.0,0.0,9.0,0.0,False
922356,22,0.0,0.0,26.13636363636364,0.0,False
922428,30,0.0,0.0,8.366666666666667,230.0,False
922474,91,0.0,0.0,7.824175824175824,231.0,False
922486,1,0.0,0.0,8.0,7.0,False
922698,4,0.0,0.0,10.75,12.0,False
923254,1,0.0,0.0,45.0,9.0,True
923526,1017,2.0,0.0019665683382497543,7.734513274336282,2037.0,False
923528,126,2.0,0.015873015873015872,23.99206349206349,676.0,False
923646,2,0.0,0.0,19.0,0.0,False
923744,1,0.0,0.0,5.0,0.0,False
923944,43,0.0,0.0,11.720930232558139,0.0,False
924544,108,0.0,0.0,6.546296296296297,13.0,False
924546,48,1.0,0.020833333333333332,15.416666666666666,83.0,False
924614,7,0.0,0.0,6.142857142857144,16.0,False
924662,1,0.0,0.0,20.0,0.0,False
924928,33,1.0,0.030303030303030304,37.72727272727273,59.0,True
924930,22,1.0,0.045454545454545456,21.272727272727273,246.0,True
924932,3,0.0,0.0,18.0,33.0,False
924934,5,0.0,0.0,38.4,621.0,True
924936,8,2.0,0.25,19.25,0.0,True
924940,8,0.0,0.0,20.500000000000004,215.0,False
924946,8,0.0,0.0,29.874999999999996,48.0,False
924948,17,1.0,0.058823529411764705,18.058823529411764,265.0,True
924950,31,0.0,0.0,22.387096774193548,312.0,False
924952,26,0.0,0.0,22.26923076923077,92.0,False
924954,20,1.0,0.05,32.3,120.0,True
924956,38,0.0,0.0,18.026315789473685,68.0,False
924958,31,0.0,0.0,12.419354838709678,242.0,False
924960,54,1.0,0.018518518518518517,21.85185185185185,249.0,False
925104,919,0.0,0.0,7.564744287268772,1367.0,False
925106,23,0.0,0.0,28.26086956521739,0.0,False
925808,11,0.0,0.0,19.0,0.0,False
925826,169,1.0,0.005917159763313609,6.970414201183429,539.0,False
925828,171,0.0,0.0,6.222222222222222,475.0,False
925922,456,11.0,0.02412280701754386,6.690789473684212,21754.0,False
926184,42,0.0,0.0,11.785714285714286,32.0,False
926214,3,0.0,0.0,9.0,0.0,False
926312,10,0.0,0.0,13.5,130.0,False
926486,16,0.0,0.0,8.3125,2610.0,False
926490,11,1.0,0.09090909090909091,22.363636363636363,144.0,True
926872,25,3.0,0.12,0.8000000000000006,7.0,True
927070,42,0.0,0.0,44.0,0.0,True
927142,4,0.0,0.0,3.75,3.0,True
927908,5,0.0,0.0,2.6,0.0,False
927910,31,1.0,0.03225806451612903,2.612903225806448,0.0,False
927912,17,1.0,0.058823529411764705,2.7058823529411766,0.0,True
927916,147,0.0,0.0,2.0408163265306114,488.0,False
928022,8,0.0,0.0,15.500000000000002,0.0,False
928092,5,0.0,0.0,47.2,0.0,True
928142,8,0.0,0.0,13.75,0.0,False
928202,32,0.0,0.0,15.8125,0.0,False
928312,19,0.0,0.0,14.473684210526315,1956.0,False
928382,12,1.0,0.08333333333333333,3.1666666666666665,11.0,True
928404,5,0.0,0.0,15.4,0.0,False
928886,60,1.0,0.016666666666666666,8.416666666666666,773.0,False
928888,349,1.0,0.0028653295128939827,7.959885386819486,659.0,False
928926,1,0.0,0.0,5.0,15.0,False
929228,1,0.0,0.0,24.0,91.0,False
929332,41,0.0,0.0,14.707317073170731,0.0,False
929340,8,0.0,0.0,43.625,0.0,True
929424,1432,5.0,0.0034916201117318434,1.3191340782122907,4006.0,False
929622,14,0.0,0.0,14.499999999999996,4.0,True
929626,42,0.0,0.0,12.357142857142858,21.0,False
929876,36,1.0,0.027777777777777776,13.666666666666668,93.0,False
929884,33,0.0,0.0,16.606060606060606,26.0,False
930020,89,5.0,0.056179775280898875,8.191011235955058,602.0,True
930186,7,0.0,0.0,5.0,56.0,False
930242,4,1.0,0.25,17.25,0.0,True
930264,4,0.0,0.0,9.75,0.0,False
930326,11,0.0,0.0,11.818181818181818,1.0,True
930510,2,0.0,0.0,22.0,2.0,True
930582,1,0.0,0.0,16.0,0.0,False
930594,2,0.0,0.0,10.5,54.0,False
930660,4,0.0,0.0,6.5,20.0,False
930690,2,0.0,0.0,6.5,4.0,True
930814,12,0.0,0.0,15.583333333333334,3.0,True
930816,4,0.0,0.0,12.75,1.0,True
930818,3,0.0,0.0,13.666666666666666,0.0,False
930820,5,0.0,0.0,14.2,2.0,True
930908,38,0.0,0.0,5.657894736842106,42.0,False
930910,1,0.0,0.0,5.0,13.0,False
931458,2129,14.0,0.006575857209957727,16.92719586660404,2561.0,False
931914,33,0.0,0.0,16.424242424242426,0.0,False
932292,6,0.0,0.0,14.666666666666666,109.0,False
932304,2,0.0,0.0,20.0,56.0,False
932460,29,1.0,0.034482758620689655,16.862068965517242,0.0,False
932498,1,0.0,0.0,11.0,341.0,False
932500,9,0.0,0.0,17.666666666666668,1189.0,False
932502,5,0.0,0.0,16.2,756.0,False
932672,7,0.0,0.0,1.4285714285714246,0.0,False
932750,12,0.0,0.0,9.583333333333334,17.0,False
932754,2,0.0,0.0,5.5,3.0,True
932798,121,1.0,0.008264462809917356,9.768595041322312,12.0,False
932836,22,0.0,0.0,12.636363636363637,324.0,False
933070,67,1.0,0.014925373134328358,6.507462686567168,782.0,False
